ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_2640_2025-09-21_SEA_SFO_0_0,2640SEA2025-09-21,4875,2025-09-21,SEA,SFO,1758463200,1758471540,MX_4875_2025-09-20_SEA_SEA_false,UA_1957_2025-09-21_SFO_ABQ_0_0,-7,-7,1758463200,1758471540,5100,2580,2580,126,2580,false,118,11,0,107,78,118,2548800,,SEA,4875
UA_1957_2025-09-21_SFO_ABQ_0_0,1957SFO2025-09-21,4875,2025-09-21,SFO,ABQ,1758480840,1758489780,UA_2640_2025-09-21_SEA_SFO_0_0,UA_1016_2025-09-21_ABQ_SFO_0_0,-7,-6,1758480840,1758489780,2880,2580,2580,126,2580,false,122,9,0,113,0,122,2635200,"[UA_336_2025-09-21_SFO_STL_0_0, UA_255_2025-09-21_SFO_AUS_0_0, UA_2448_2025-09-21_SFO_JAC_0_0]",SFO,4875
UA_1016_2025-09-21_ABQ_SFO_0_0,1016ABQ2025-09-21,4875,2025-09-21,ABQ,SFO,1758493140,1758502200,UA_1957_2025-09-21_SFO_ABQ_0_0,,-6,-7,1758493140,1758502200,2520,2580,2580,126,2580,false,122,12,0,110,8,122,2635200,[UA_1968_2025-09-21_ABQ_IAD_0_0],ABQ,4875
UA_2172_2025-09-19_CMH_SFO_0_0,2172CMH2025-09-19,4876,2025-09-19,CMH,SFO,1758286800,1758305040,,UA_255_2025-09-19_SFO_AUS_0_0,-4,-7,1758286800,1758305040,2520,2940,2940,126,2580,false,92,12,0,80,18,92,1987200,,,0000
UA_255_2025-09-19_SFO_AUS_0_0,255SFO2025-09-19,4876,2025-09-19,SFO,AUS,1758312000,1758325020,UA_2172_2025-09-19_CMH_SFO_0_0,UA_789_2025-09-19_AUS_IAH_0_0,-7,-5,1758312000,1758325020,2880,2580,2580,126,2940,false,120,11,0,109,0,120,2592000,"[UA_394_2025-09-19_SFO_SLC_0_0, UA_1668_2025-09-19_SFO_PDX_0_0, UA_2448_2025-09-19_SFO_JAC_0_0]",SFO,4876
UA_789_2025-09-19_AUS_IAH_0_0,789AUS2025-09-19,4876,2025-09-19,AUS,IAH,1758329100,1758332880,UA_255_2025-09-19_SFO_AUS_0_0,UA_1475_2025-09-19_IAH_SAT_0_0,-5,-5,1758329100,1758332880,2520,2580,2580,126,2580,false,41,11,0,30,32,41,885600,"[UA_345_2025-09-19_AUS_DEN_0_0, UA_297_2025-09-19_AUS_DEN_0_0]",AUS,4876
UA_1475_2025-09-19_IAH_SAT_0_0,1475IAH2025-09-19,4876,2025-09-19,IAH,SAT,1758336300,1758340080,UA_789_2025-09-19_AUS_IAH_0_0,UA_469_2025-09-20_SAT_IAH_0_0,-5,-5,1758336300,1758340080,2880,2580,2580,126,2580,false,82,9,0,73,1,82,1771200,"[UA_1780_2025-09-19_IAH_DSM_0_0, UA_1314_2025-09-19_IAH_MAF_0_0]",IAH,4876
UA_469_2025-09-20_SAT_IAH_0_0,469SAT2025-09-20,4876,2025-09-20,SAT,IAH,1758364200,1758368040,UA_1475_2025-09-19_IAH_SAT_0_0,UA_1934_2025-09-20_IAH_CLE_0_0,-5,-5,1758364200,1758368040,5100,2580,2580,126,2580,false,104,9,0,95,102,104,2246400,,SAT,4876
UA_1934_2025-09-20_IAH_CLE_0_0,1934IAH2025-09-20,4876,2025-09-20,IAH,CLE,1758371700,1758382020,UA_469_2025-09-20_SAT_IAH_0_0,UA_1004_2025-09-20_CLE_EWR_0_0,-5,-4,1758371700,1758382020,5100,2580,2580,126,2580,false,104,12,0,92,0,104,2246400,[UA_2242_2025-09-20_IAH_SLC_0_0],IAH,4876
UA_1004_2025-09-20_CLE_EWR_0_0,1004CLE2025-09-20,4876,2025-09-20,CLE,EWR,1758385440,1758391200,UA_1934_2025-09-20_IAH_CLE_0_0,UA_2856_2025-09-20_EWR_DFW_0_0,-4,-4,1758385440,1758391200,2520,2580,2580,126,2580,false,123,12,0,111,110,123,2656800,,CLE,4876
UA_2856_2025-09-20_EWR_DFW_0_0,2856EWR2025-09-20,4876,2025-09-20,EWR,DFW,1758411360,1758425280,UA_1004_2025-09-20_CLE_EWR_0_0,UA_1847_2025-09-21_DFW_EWR_0_0,-4,-5,1758411360,1758425280,5100,2580,2580,126,2580,false,79,7,0,72,0,79,1706400,[UA_1395_2025-09-20_EWR_BOS_0_0],EWR,4876
UA_1847_2025-09-21_DFW_EWR_0_0,1847DFW2025-09-21,4876,2025-09-21,DFW,EWR,1758456000,1758468540,UA_2856_2025-09-20_EWR_DFW_0_0,UA_598_2025-09-21_EWR_SAV_0_0,-5,-4,1758456000,1758468540,5100,2580,2580,126,2580,false,118,11,0,107,7,118,2548800,,DFW,4876
UA_598_2025-09-21_EWR_SAV_0_0,598EWR2025-09-21,4876,2025-09-21,EWR,SAV,1758474000,1758482340,UA_1847_2025-09-21_DFW_EWR_0_0,UA_1330_2025-09-21_SAV_EWR_0_0,-4,-4,1758474000,1758482340,2880,2580,2580,126,2580,false,122,11,0,111,0,122,2635200,,EWR,4876
UA_1330_2025-09-21_SAV_EWR_0_0,1330SAV2025-09-21,4876,2025-09-21,SAV,EWR,1758486360,1758494160,UA_598_2025-09-21_EWR_SAV_0_0,UA_2856_2025-09-21_EWR_DFW_0_0,-4,-4,1758486360,1758494160,2520,2580,2580,126,2580,false,126,12,0,114,8,126,2721600,,SAV,4876
UA_2856_2025-09-21_EWR_DFW_0_0,2856EWR2025-09-21,4876,2025-09-21,EWR,DFW,1758497760,1758511680,UA_1330_2025-09-21_SAV_EWR_0_0,,-4,-5,1758497760,1758511680,2880,2580,2580,126,2580,false,123,12,0,111,0,123,2656800,"[UA_676_2025-09-21_EWR_AUS_0_0, UA_2127_2025-09-21_EWR_CLT_0_0]",EWR,4876
UA_1449_2025-09-19_YVR_SFO_0_0,1449YVR2025-09-19,4878,2025-09-19,YVR,SFO,1758290400,1758299160,,UA_2448_2025-09-19_SFO_JAC_0_0,-7,-7,1758290400,1758299160,5100,2880,2880,126,3120,false,61,10,0,51,41,61,1317600,,,0000
UA_2448_2025-09-19_SFO_JAC_0_0,2448SFO2025-09-19,4878,2025-09-19,SFO,JAC,1758303840,1758311460,UA_1449_2025-09-19_YVR_SFO_0_0,UA_2671_2025-09-19_JAC_DEN_0_0,-7,-6,1758303840,1758311460,2880,3060,3060,126,2880,false,120,10,0,110,0,120,2592000,"[UA_394_2025-09-19_SFO_SLC_0_0, UA_1595_2025-09-19_SFO_CMH_0_0, UA_1668_2025-09-19_SFO_PDX_0_0, UA_255_2025-09-19_SFO_AUS_0_0, UA_1531_2025-09-19_SFO_MSP_0_0, UA_499_2025-09-19_SFO_BNA_0_0]",SFO,4878
UA_2671_2025-09-19_JAC_DEN_0_0,2671JAC2025-09-19,4878,2025-09-19,JAC,DEN,1758315000,1758320760,UA_2448_2025-09-19_SFO_JAC_0_0,UA_1094_2025-09-19_DEN_YYZ_0_0,-6,-6,1758315000,1758320760,2520,2580,2580,126,3060,false,92,10,0,82,83,92,1987200,,JAC,4878
UA_1094_2025-09-19_DEN_YYZ_0_0,1094DEN2025-09-19,4878,2025-09-19,DEN,YYZ,1758325020,1758336480,UA_2671_2025-09-19_JAC_DEN_0_0,UA_490_2025-09-20_YYZ_ORD_0_0,-6,-4,1758325020,1758336480,2880,3120,3120,126,2580,false,115,10,0,105,9,115,2484000,"[UA_2285_2025-09-19_DEN_AUS_0_0, UA_723_2025-09-19_DEN_GTF_0_0, UA_1669_2025-09-19_DEN_BUR_0_0, UA_1726_2025-09-19_DEN_DAY_0_0, UA_616_2025-09-19_DEN_CLT_0_0]",DEN,4878
UA_490_2025-09-20_YYZ_ORD_0_0,490YYZ2025-09-20,4878,2025-09-20,YYZ,ORD,1758366000,1758373140,UA_1094_2025-09-19_DEN_YYZ_0_0,UA_2164_2025-09-20_ORD_ABQ_0_0,-4,-5,1758366000,1758373140,5100,2880,2880,126,3120,false,92,12,0,80,72,92,1987200,,YYZ,4878
UA_2164_2025-09-20_ORD_ABQ_0_0,2164ORD2025-09-20,4878,2025-09-20,ORD,ABQ,1758378000,1758389640,UA_490_2025-09-20_YYZ_ORD_0_0,UA_1968_2025-09-20_ABQ_IAD_0_0,-5,-6,1758378000,1758389640,2880,3060,3060,126,2880,false,110,10,0,100,0,110,2376000,"[UA_1705_2025-09-20_ORD_BOI_0_0, UA_764_2025-09-20_ORD_YYC_0_0]",ORD,4878
UA_1968_2025-09-20_ABQ_IAD_0_0,1968ABQ2025-09-20,4878,2025-09-20,ABQ,IAD,1758401880,1758415320,UA_2164_2025-09-20_ORD_ABQ_0_0,MX_4878_2025-09-20_IAD_IAD_false,-6,-4,1758401880,1758415320,2520,2580,2580,126,3060,false,101,12,0,89,44,101,2181600,,ABQ,4878
MX_4878_2025-09-20_IAD_IAD_false,MX_4878_2025-09-20_IAD_IAD_false,4878,2025-09-20,IAD,IAD,1758415320,1758436920,UA_1968_2025-09-20_ABQ_IAD_0_0,UA_1257_2025-09-21_IAD_BDL_0_0,,,1758415320,1758436920,5100,5100,5100,,0,true,,,,,,,,,IAD,4878
UA_1257_2025-09-21_IAD_BDL_0_0,1257IAD2025-09-21,4878,2025-09-21,IAD,BDL,1758456900,1758461760,MX_4878_2025-09-20_IAD_IAD_false,UA_1786_2025-09-21_BDL_IAD_0_0,-4,-4,1758456900,1758461760,5100,2580,2580,126,2580,false,120,9,0,111,0,120,2592000,[UA_1734_2025-09-21_IAD_BZN_0_0],IAD,4878
UA_1786_2025-09-21_BDL_IAD_0_0,1786BDL2025-09-21,4878,2025-09-21,BDL,IAD,1758465120,1758470100,UA_1257_2025-09-21_IAD_BDL_0_0,UA_1357_2025-09-21_IAD_RDU_0_0,-4,-4,1758465120,1758470100,2520,2580,2580,126,2580,false,123,11,0,112,68,123,2656800,,BDL,4878
UA_1357_2025-09-21_IAD_RDU_0_0,1357IAD2025-09-21,4878,2025-09-21,IAD,RDU,1758474000,1758478200,UA_1786_2025-09-21_BDL_IAD_0_0,UA_2463_2025-09-21_RDU_IAD_0_0,-4,-4,1758474000,1758478200,2880,2580,2580,126,2580,false,121,10,0,111,0,121,2613600,,IAD,4878
UA_2463_2025-09-21_RDU_IAD_0_0,2463RDU2025-09-21,4878,2025-09-21,RDU,IAD,1758481800,1758485880,UA_1357_2025-09-21_IAD_RDU_0_0,UA_2116_2025-09-21_IAD_DFW_0_0,-4,-4,1758481800,1758485880,2520,2580,2580,126,2580,false,122,10,0,112,86,122,2635200,[UA_2395_2025-09-21_RDU_EWR_0_0],RDU,4878
UA_2116_2025-09-21_IAD_DFW_0_0,2116IAD2025-09-21,4878,2025-09-21,IAD,DFW,1758489600,1758501360,UA_2463_2025-09-21_RDU_IAD_0_0,UA_1961_2025-09-21_DFW_DEN_0_0,-4,-5,1758489600,1758501360,2880,2580,2580,126,2580,false,123,10,0,113,2,123,2656800,,IAD,4878
UA_1961_2025-09-21_DFW_DEN_0_0,1961DFW2025-09-21,4878,2025-09-21,DFW,DEN,1758505200,1758513300,UA_2116_2025-09-21_IAD_DFW_0_0,MX_4878_2025-09-21_DEN_DEN_false,-5,-6,1758505200,1758513300,2520,2580,2580,126,2580,false,41,3,0,38,1,41,885600,"[UA_1184_2025-09-21_DFW_SFO_0_0, UA_1718_2025-09-21_DFW_ORD_0_0]",DFW,4878
MX_4878_2025-09-21_DEN_DEN_false,MX_4878_2025-09-21_DEN_DEN_false,4878,2025-09-21,DEN,DEN,1758513300,1758534900,UA_1961_2025-09-21_DFW_DEN_0_0,,,,1758513300,1758534900,5100,5100,5100,,0,true,,,,,,,,,DEN,4878
UA_2004_2025-09-19_YEG_IAH_0_0,2004YEG2025-09-19,4879,2025-09-19,YEG,IAH,1758290700,1758306660,,UA_1388_2025-09-19_IAH_DFW_0_0,-6,-5,1758290700,1758306660,5100,2880,2880,126,3120,false,116,12,0,104,48,116,2505600,,,0000
UA_1388_2025-09-19_IAH_DFW_0_0,1388IAH2025-09-19,4879,2025-09-19,IAH,DFW,1758310500,1758315480,UA_2004_2025-09-19_YEG_IAH_0_0,UA_1609_2025-09-19_DFW_IAH_0_0,-5,-5,1758310500,1758315480,2880,2580,3060,126,2880,false,83,12,0,71,3,83,1792800,"[UA_1711_2025-09-19_IAH_AUS_0_0, UA_2472_2025-09-19_IAH_DCA_0_0, UA_1028_2025-09-19_IAH_MEX_0_0]",IAH,4879
UA_1609_2025-09-19_DFW_IAH_0_0,1609DFW2025-09-19,4879,2025-09-19,DFW,IAH,1758320700,1758325380,UA_1388_2025-09-19_IAH_DFW_0_0,UA_1314_2025-09-19_IAH_MAF_0_0,-5,-5,1758320700,1758325380,2520,2580,2580,126,3060,false,86,12,0,74,63,86,1857600,,DFW,4879
UA_1314_2025-09-19_IAH_MAF_0_0,1314IAH2025-09-19,4879,2025-09-19,IAH,MAF,1758330900,1758336900,UA_1609_2025-09-19_DFW_IAH_0_0,UA_537_2025-09-20_MAF_IAH_0_0,-5,-5,1758330900,1758336900,2880,2580,2580,126,2580,false,36,9,0,27,0,36,777600,"[UA_1780_2025-09-19_IAH_DSM_0_0, UA_1475_2025-09-19_IAH_SAT_0_0]",IAH,4879
UA_537_2025-09-20_MAF_IAH_0_0,537MAF2025-09-20,4879,2025-09-20,MAF,IAH,1758369600,1758375060,UA_1314_2025-09-19_IAH_MAF_0_0,UA_2045_2025-09-20_IAH_IAD_0_0,-5,-5,1758369600,1758375060,5100,2580,2580,126,2580,false,57,5,0,52,44,57,1231200,,MAF,4879
UA_2045_2025-09-20_IAH_IAD_0_0,2045IAH2025-09-20,4879,2025-09-20,IAH,IAD,1758383700,1758394980,UA_537_2025-09-20_MAF_IAH_0_0,UA_1490_2025-09-20_IAD_IAH_0_0,-5,-4,1758383700,1758394980,2880,2580,2580,126,2580,false,90,12,0,78,51,90,1944000,"[UA_2242_2025-09-20_IAH_SLC_0_0, UA_1823_2025-09-20_IAH_SLC_0_0, UA_2675_2025-09-20_IAH_PIT_0_0]",IAH,4879
UA_1490_2025-09-20_IAD_IAH_0_0,1490IAD2025-09-20,4879,2025-09-20,IAD,IAH,1758399000,1758410880,UA_2045_2025-09-20_IAH_IAD_0_0,UA_2352_2025-09-20_IAH_IAD_0_0,-4,-5,1758399000,1758410880,2880,2580,2580,126,2580,false,112,12,0,100,28,112,2419200,,IAD,4879
UA_2352_2025-09-20_IAH_IAD_0_0,2352IAH2025-09-20,4879,2025-09-20,IAH,IAD,1758415800,1758426960,UA_1490_2025-09-20_IAD_IAH_0_0,MX_4879_2025-09-20_IAD_IAD_false,-5,-4,1758415800,1758426960,2880,2580,2580,126,2580,false,103,9,0,94,6,103,2224800,"[UA_313_2025-09-20_IAH_YYZ_0_0, UA_429_2025-09-20_IAH_MEX_0_0, UA_465_2025-09-20_IAH_IND_0_0, UA_1533_2025-09-20_IAH_AUS_0_0]",IAH,4879
MX_4879_2025-09-20_IAD_IAD_false,MX_4879_2025-09-20_IAD_IAD_false,4879,2025-09-20,IAD,IAD,1758426960,1758448560,UA_2352_2025-09-20_IAH_IAD_0_0,UA_1734_2025-09-21_IAD_BZN_0_0,,,1758426960,1758448560,5100,5100,5100,,0,true,,,,,,,,,IAD,4879
UA_1734_2025-09-21_IAD_BZN_0_0,1734IAD2025-09-21,4879,2025-09-21,IAD,BZN,1758457800,1758473400,MX_4879_2025-09-20_IAD_IAD_false,UA_1086_2025-09-21_BZN_IAH_0_0,-4,-6,1758457800,1758473400,5100,2580,2580,126,2580,false,93,11,0,82,0,93,2008800,[UA_1257_2025-09-21_IAD_BDL_0_0],IAD,4879
UA_1086_2025-09-21_BZN_IAH_0_0,1086BZN2025-09-21,4879,2025-09-21,BZN,IAH,1758478800,1758491040,UA_1734_2025-09-21_IAD_BZN_0_0,UA_313_2025-09-21_IAH_YYZ_0_0,-6,-5,1758478800,1758491040,2520,2580,2580,126,2580,false,110,12,0,98,39,110,2376000,,BZN,4879
UA_313_2025-09-21_IAH_YYZ_0_0,313IAH2025-09-21,4879,2025-09-21,IAH,YYZ,1758496560,1758508560,UA_1086_2025-09-21_BZN_IAH_0_0,,-5,-4,1758496560,1758508560,2880,3120,3120,126,2580,false,125,12,0,113,4,125,2700000,"[UA_2119_2025-09-21_IAH_SEA_0_0, UA_1711_2025-09-21_IAH_AUS_0_0, UA_1028_2025-09-21_IAH_MEX_0_0, UA_1794_2025-09-21_IAH_MEM_0_0]",IAH,4879
UA_1060_2025-09-19_IAH_MEX_0_0,1060IAH2025-09-19,4880,2025-09-19,IAH,MEX,1758292020,1758300300,,UA_1091_2025-09-19_MEX_IAH_0_0,-5,-6,1758292020,1758300300,5100,3120,3120,126,0,false,125,10,0,115,0,125,2700000,"[UA_2256_2025-09-19_IAH_MTY_0_0, UA_1688_2025-09-19_IAH_YYZ_0_0, UA_1934_2025-09-19_IAH_CLE_0_0, UA_1962_2025-09-19_IAH_ATL_0_0]",,0000
UA_1091_2025-09-19_MEX_IAH_0_0,1091MEX2025-09-19,4880,2025-09-19,MEX,IAH,1758303300,1758311520,UA_1060_2025-09-19_IAH_MEX_0_0,UA_2472_2025-09-19_IAH_DCA_0_0,-6,-5,1758303300,1758311520,3000,3180,2880,126,3120,false,75,11,0,64,58,75,1620000,,MEX,4880
UA_2472_2025-09-19_IAH_DCA_0_0,2472IAH2025-09-19,4880,2025-09-19,IAH,DCA,1758318300,1758329580,UA_1091_2025-09-19_MEX_IAH_0_0,MX_4880_2025-09-19_DCA_DCA_false,-5,-4,1758318300,1758329580,3600,3780,3480,126,2880,false,63,10,0,53,0,63,1360800,"[UA_1711_2025-09-19_IAH_AUS_0_0, UA_1388_2025-09-19_IAH_DFW_0_0, UA_1028_2025-09-19_IAH_MEX_0_0]",IAH,4880
MX_4880_2025-09-19_DCA_DCA_false,MX_4880_2025-09-19_DCA_DCA_false,4880,2025-09-19,DCA,DCA,1758329580,1758351180,UA_2472_2025-09-19_IAH_DCA_0_0,UA_697_2025-09-20_DCA_IAH_0_0,,,1758329580,1758351180,5100,5100,5100,,0,true,,,,,,,,,DCA,4880
UA_697_2025-09-20_DCA_IAH_0_0,697DCA2025-09-20,4880,2025-09-20,DCA,IAH,1758370800,1758383040,MX_4880_2025-09-19_DCA_DCA_false,UA_1823_2025-09-20_IAH_SLC_0_0,-4,-5,1758370800,1758383040,5100,2760,2580,126,3480,false,88,11,0,77,48,88,1900800,,DCA,4880
UA_1823_2025-09-20_IAH_SLC_0_0,1823IAH2025-09-20,4880,2025-09-20,IAH,SLC,1758389400,1758400920,UA_697_2025-09-20_DCA_IAH_0_0,UA_2198_2025-09-20_SLC_IAH_0_0,-5,-6,1758389400,1758400920,2880,2580,2580,126,2580,false,94,9,0,85,1,94,2030400,"[UA_2242_2025-09-20_IAH_SLC_0_0, UA_2045_2025-09-20_IAH_IAD_0_0, UA_2675_2025-09-20_IAH_PIT_0_0]",IAH,4880
UA_2198_2025-09-20_SLC_IAH_0_0,2198SLC2025-09-20,4880,2025-09-20,SLC,IAH,1758406200,1758417240,UA_1823_2025-09-20_IAH_SLC_0_0,UA_429_2025-09-20_IAH_MEX_0_0,-6,-5,1758406200,1758417240,2520,2760,2580,126,2580,false,65,7,0,58,18,65,1404000,[UA_2659_2025-09-20_SLC_IAH_0_0],SLC,4880
UA_429_2025-09-20_IAH_MEX_0_0,429IAH2025-09-20,4880,2025-09-20,IAH,MEX,1758422760,1758431400,UA_2198_2025-09-20_SLC_IAH_0_0,UA_1085_2025-09-21_MEX_IAH_0_0,-5,-6,1758422760,1758431400,2880,3600,3120,126,2580,false,95,9,0,86,0,95,2052000,"[UA_2352_2025-09-20_IAH_IAD_0_0, UA_465_2025-09-20_IAH_IND_0_0]",IAH,4880
UA_1085_2025-09-21_MEX_IAH_0_0,1085MEX2025-09-21,4880,2025-09-21,MEX,IAH,1758451200,1758459360,UA_429_2025-09-20_IAH_MEX_0_0,UA_2118_2025-09-21_IAH_BJX_0_0,-6,-5,1758451200,1758459360,5100,2880,2880,126,3120,false,91,9,0,82,63,91,1965600,,MEX,4880
UA_2118_2025-09-21_IAH_BJX_0_0,2118IAH2025-09-21,4880,2025-09-21,IAH,BJX,1758465300,1758473340,UA_1085_2025-09-21_MEX_IAH_0_0,UA_1072_2025-09-21_BJX_IAH_0_0,-5,-6,1758465300,1758473340,3600,3780,3480,126,2880,false,53,0,0,53,0,53,1144800,"[UA_2242_2025-09-21_IAH_SLC_0_0, UA_1060_2025-09-21_IAH_MEX_0_0, UA_1594_2025-09-21_IAH_DFW_0_0, UA_1823_2025-09-21_IAH_SLC_0_0, UA_794_2025-09-21_IAH_MAF_0_0]",IAH,4880
UA_1072_2025-09-21_BJX_IAH_0_0,1072BJX2025-09-21,4880,2025-09-21,BJX,IAH,1758476700,1758483840,UA_2118_2025-09-21_IAH_BJX_0_0,UA_1711_2025-09-21_IAH_AUS_0_0,-6,-5,1758476700,1758483840,3000,2880,2880,126,3480,false,127,12,0,115,101,127,2743200,,BJX,4880
UA_1711_2025-09-21_IAH_AUS_0_0,1711IAH2025-09-21,4880,2025-09-21,IAH,AUS,1758489600,1758493380,UA_1072_2025-09-21_BJX_IAH_0_0,UA_345_2025-09-21_AUS_DEN_0_0,-5,-5,1758489600,1758493380,3600,3780,3480,126,2880,false,122,12,0,110,0,122,2635200,"[UA_2119_2025-09-21_IAH_SEA_0_0, UA_313_2025-09-21_IAH_YYZ_0_0, UA_1028_2025-09-21_IAH_MEX_0_0, UA_1455_2025-09-21_IAH_SAT_0_0]",IAH,4880
UA_345_2025-09-21_AUS_DEN_0_0,345AUS2025-09-21,4880,2025-09-21,AUS,DEN,1758496740,1758505200,UA_1711_2025-09-21_IAH_AUS_0_0,MX_4880_2025-09-21_DEN_DEN_false,-5,-6,1758496740,1758505200,2520,2580,2580,126,3480,false,127,9,0,118,36,127,2743200,[UA_789_2025-09-21_AUS_IAH_0_0],AUS,4880
MX_4880_2025-09-21_DEN_DEN_false,MX_4880_2025-09-21_DEN_DEN_false,4880,2025-09-21,DEN,DEN,1758505200,1758526800,UA_345_2025-09-21_AUS_DEN_0_0,,,,1758505200,1758526800,5100,5100,5100,,0,true,,,,,,,,,DEN,4880
UA_1442_2025-09-19_OMA_DEN_0_0,1442OMA2025-09-19,4881,2025-09-19,OMA,DEN,1758279600,1758285540,,UA_397_2025-09-19_DEN_SJC_0_0,-5,-6,1758279600,1758285540,5100,2580,2580,126,2580,false,119,12,0,107,99,119,2570400,,,0000
UA_397_2025-09-19_DEN_SJC_0_0,397DEN2025-09-19,4881,2025-09-19,DEN,SJC,1758291300,1758300660,UA_1442_2025-09-19_OMA_DEN_0_0,UA_431_2025-09-19_SJC_DEN_0_0,-6,-7,1758291300,1758300660,2880,2580,2580,126,2580,false,80,10,0,70,0,80,1728000,"[UA_1451_2025-09-19_DEN_GSP_0_0, UA_1186_2025-09-19_DEN_RNO_0_0, UA_275_2025-09-19_DEN_DFW_0_0]",DEN,4881
UA_431_2025-09-19_SJC_DEN_0_0,431SJC2025-09-19,4881,2025-09-19,SJC,DEN,1758310200,1758319560,UA_397_2025-09-19_DEN_SJC_0_0,UA_616_2025-09-19_DEN_CLT_0_0,-7,-6,1758310200,1758319560,2520,2580,2580,126,2580,false,125,12,0,113,57,125,2700000,,SJC,4881
UA_616_2025-09-19_DEN_CLT_0_0,616DEN2025-09-19,4881,2025-09-19,DEN,CLT,1758324900,1758336780,UA_431_2025-09-19_SJC_DEN_0_0,MX_4881_2025-09-19_CLT_CLT_false,-6,-4,1758324900,1758336780,2880,2580,2580,126,2580,false,115,10,0,105,1,115,2484000,"[UA_2285_2025-09-19_DEN_AUS_0_0, UA_723_2025-09-19_DEN_GTF_0_0, UA_1669_2025-09-19_DEN_BUR_0_0, UA_1726_2025-09-19_DEN_DAY_0_0, UA_1094_2025-09-19_DEN_YYZ_0_0]",DEN,4881
MX_4881_2025-09-19_CLT_CLT_false,MX_4881_2025-09-19_CLT_CLT_false,4881,2025-09-19,CLT,CLT,1758326400,1758355200,UA_616_2025-09-19_DEN_CLT_0_0,UA_2672_2025-09-20_CLT_ORD_0_0,,,1758326400,1758355200,5100,5100,5100,,0,true,,,,,,,,,CLT,4881
UA_2672_2025-09-20_CLT_ORD_0_0,2672CLT2025-09-20,4881,2025-09-20,CLT,ORD,1758364800,1758373200,MX_4881_2025-09-19_CLT_CLT_false,UA_764_2025-09-20_ORD_YYC_0_0,-4,-5,1758364800,1758373200,5100,2580,2580,126,2580,false,79,6,0,73,49,79,1706400,,CLT,4881
UA_764_2025-09-20_ORD_YYC_0_0,764ORD2025-09-20,4881,2025-09-20,ORD,YYC,1758376080,1758389880,UA_2672_2025-09-20_CLT_ORD_0_0,UA_1655_2025-09-20_YYC_ORD_0_0,-5,-6,1758376080,1758389880,2880,3120,3120,126,2580,false,123,10,0,113,0,123,2656800,"[UA_1705_2025-09-20_ORD_BOI_0_0, UA_2164_2025-09-20_ORD_ABQ_0_0]",ORD,4881
