ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_1655_2025-09-20_YYC_ORD_0_0,1655YYC2025-09-20,4881,2025-09-20,YYC,ORD,1758393480,1758406200,UA_764_2025-09-20_ORD_YYC_0_0,UA_1504_2025-09-20_ORD_CVG_0_0,-6,-5,1758393480,1758406200,3000,2880,2880,126,3120,false,112,11,0,101,73,112,2419200,,YYC,4881
UA_1504_2025-09-20_ORD_CVG_0_0,1504ORD2025-09-20,4881,2025-09-20,ORD,CVG,1758410400,1758415860,UA_1655_2025-09-20_YYC_ORD_0_0,UA_2287_2025-09-21_CVG_ORD_0_0,-5,-4,1758410400,1758415860,2880,3060,3060,126,2880,false,83,7,0,76,0,83,1792800,[UA_2259_2025-09-20_ORD_MSN_0_0],ORD,4881
UA_2287_2025-09-21_CVG_ORD_0_0,2287CVG2025-09-21,4881,2025-09-21,CVG,ORD,1758452400,1758458040,UA_1504_2025-09-20_ORD_CVG_0_0,UA_2164_2025-09-21_ORD_ABQ_0_0,-4,-5,1758452400,1758458040,5100,2580,2580,126,3060,false,126,7,0,119,119,126,2721600,,CVG,4881
UA_2164_2025-09-21_ORD_ABQ_0_0,2164ORD2025-09-21,4881,2025-09-21,ORD,ABQ,1758464400,1758476040,UA_2287_2025-09-21_CVG_ORD_0_0,UA_1968_2025-09-21_ABQ_IAD_0_0,-5,-6,1758464400,1758476040,2880,2580,2580,126,2580,false,107,11,0,96,0,107,2311200,"[UA_473_2025-09-21_ORD_DTW_0_0, UA_2653_2025-09-21_ORD_RDU_0_0, UA_442_2025-09-21_ORD_ORF_0_0, UA_2455_2025-09-21_ORD_SAV_0_0, UA_233_2025-09-21_ORD_TVC_0_0]",ORD,4881
UA_1968_2025-09-21_ABQ_IAD_0_0,1968ABQ2025-09-21,4881,2025-09-21,ABQ,IAD,1758488280,1758501720,UA_2164_2025-09-21_ORD_ABQ_0_0,MX_4881_2025-09-21_IAD_IAD_false,-6,-4,1758488280,1758501720,2520,2580,2580,126,2580,false,122,10,0,112,28,122,2635200,[UA_1016_2025-09-21_ABQ_SFO_0_0],ABQ,4881
MX_4881_2025-09-21_IAD_IAD_false,MX_4881_2025-09-21_IAD_IAD_false,4881,2025-09-21,IAD,IAD,1758501720,1758505320,UA_1968_2025-09-21_ABQ_IAD_0_0,,,,1758501720,1758505320,5100,5100,5100,,0,true,,,,,,,,,IAD,4881
UA_1139_2025-09-19_ORD_DSM_0_0,1139ORD2025-09-19,4882,2025-09-19,ORD,DSM,1758291120,1758296340,,UA_2306_2025-09-19_DSM_ORD_0_0,-5,-5,1758291120,1758296340,5100,2580,2580,126,2580,false,105,12,0,93,1,105,2268000,"[UA_1297_2025-09-19_ORD_MSP_0_0, UA_442_2025-09-19_ORD_ORF_0_0, UA_2471_2025-09-19_ORD_JAX_0_0]",,0000
UA_2306_2025-09-19_DSM_ORD_0_0,2306DSM2025-09-19,4882,2025-09-19,DSM,ORD,1758299700,1758305340,UA_1139_2025-09-19_ORD_DSM_0_0,UA_1941_2025-09-19_ORD_CVG_0_0,-5,-5,1758299700,1758305340,2520,2580,2580,126,2580,false,101,10,0,91,70,101,2181600,,DSM,4882
UA_1941_2025-09-19_ORD_CVG_0_0,1941ORD2025-09-19,4882,2025-09-19,ORD,CVG,1758309900,1758315000,UA_2306_2025-09-19_DSM_ORD_0_0,UA_1813_2025-09-19_CVG_ORD_0_0,-5,-4,1758309900,1758315000,2880,2580,2580,126,2580,false,112,11,0,101,0,112,2419200,"[UA_2091_2025-09-19_ORD_DSM_0_0, UA_2329_2025-09-19_ORD_DTW_0_0]",ORD,4882
UA_1813_2025-09-19_CVG_ORD_0_0,1813CVG2025-09-19,4882,2025-09-19,CVG,ORD,1758319920,1758325800,UA_1941_2025-09-19_ORD_CVG_0_0,UA_661_2025-09-19_ORD_DSM_0_0,-4,-5,1758319920,1758325800,2520,2580,2580,126,2580,false,122,10,0,112,93,122,2635200,,CVG,4882
UA_661_2025-09-19_ORD_DSM_0_0,661ORD2025-09-19,4882,2025-09-19,ORD,DSM,1758330900,1758336300,UA_1813_2025-09-19_CVG_ORD_0_0,MX_4882_2025-09-19_DSM_DSM_false,-5,-5,1758330900,1758336300,2880,2580,2580,126,2580,false,116,12,0,104,0,116,2505600,"[UA_1069_2025-09-19_ORD_DTW_0_0, UA_1991_2025-09-19_ORD_ABQ_0_0]",ORD,4882
MX_4882_2025-09-19_DSM_DSM_false,MX_4882_2025-09-19_DSM_DSM_false,4882,2025-09-19,DSM,DSM,1758336300,1758339900,UA_661_2025-09-19_ORD_DSM_0_0,UA_1363_2025-09-20_DSM_ORD_0_0,,,1758336300,1758339900,5100,5100,5100,,0,true,,,,,,,,,DSM,4882
UA_1363_2025-09-20_DSM_ORD_0_0,1363DSM2025-09-20,4882,2025-09-20,DSM,ORD,1758373200,1758378840,MX_4882_2025-09-19_DSM_DSM_false,UA_1478_2025-09-20_ORD_YEG_0_0,-5,-5,1758373200,1758378840,5100,2580,2580,126,2580,false,73,9,0,64,61,73,1576800,[UA_1982_2025-09-20_DSM_IAH_0_0],DSM,4882
UA_1478_2025-09-20_ORD_YEG_0_0,1478ORD2025-09-20,4882,2025-09-20,ORD,YEG,1758392820,1758407100,UA_1363_2025-09-20_DSM_ORD_0_0,UA_2004_2025-09-21_YEG_ORD_0_0,-5,-6,1758392820,1758407100,2880,3120,3120,126,2580,false,115,11,0,104,0,115,2484000,"[UA_623_2025-09-20_ORD_ALB_0_0, UA_1307_2025-09-20_ORD_MDT_0_0, UA_1525_2025-09-20_ORD_AUS_0_0]",ORD,4882
UA_2004_2025-09-21_YEG_ORD_0_0,2004YEG2025-09-21,4882,2025-09-21,YEG,ORD,1758463500,1758475920,UA_1478_2025-09-20_ORD_YEG_0_0,UA_2635_2025-09-21_ORD_CLT_0_0,-6,-5,1758463500,1758475920,5100,2880,2880,126,3120,false,124,12,0,112,77,124,2678400,,YEG,4882
UA_2635_2025-09-21_ORD_CLT_0_0,2635ORD2025-09-21,4882,2025-09-21,ORD,CLT,1758480900,1758488700,UA_2004_2025-09-21_YEG_ORD_0_0,UA_702_2025-09-21_CLT_EWR_0_0,-5,-4,1758480900,1758488700,2880,2580,3060,126,2880,false,115,11,0,104,0,115,2484000,"[UA_2144_2025-09-21_ORD_YYZ_0_0, UA_2653_2025-09-21_ORD_RDU_0_0, UA_442_2025-09-21_ORD_ORF_0_0, UA_1558_2025-09-21_ORD_CHS_0_0, UA_793_2025-09-21_ORD_DFW_0_0, UA_233_2025-09-21_ORD_TVC_0_0]",ORD,4882
UA_702_2025-09-21_CLT_EWR_0_0,702CLT2025-09-21,4882,2025-09-21,CLT,EWR,1758493800,1758501000,UA_2635_2025-09-21_ORD_CLT_0_0,UA_2127_2025-09-21_EWR_CLT_0_0,-4,-4,1758493800,1758501000,2520,2580,2580,126,3060,false,125,12,0,113,9,125,2700000,[UA_2094_2025-09-21_CLT_EWR_0_0],CLT,4882
UA_2127_2025-09-21_EWR_CLT_0_0,2127EWR2025-09-21,4882,2025-09-21,EWR,CLT,1758504420,1758512040,UA_702_2025-09-21_CLT_EWR_0_0,MX_4882_2025-09-21_CLT_CLT_false,-4,-4,1758504420,1758512040,2880,2580,2580,126,2580,false,88,7,0,81,0,88,1900800,"[UA_676_2025-09-21_EWR_AUS_0_0, UA_2856_2025-09-21_EWR_DFW_0_0]",EWR,4882
MX_4882_2025-09-21_CLT_CLT_false,MX_4882_2025-09-21_CLT_CLT_false,4882,2025-09-21,CLT,CLT,1758512040,1758533640,UA_2127_2025-09-21_EWR_CLT_0_0,,,,1758512040,1758533640,5100,5100,5100,,0,true,,,,,,,,,CLT,4882
UA_1027_2025-09-19_SFO_PDX_0_0,1027SFO2025-09-19,4883,2025-09-19,SFO,PDX,1758290700,1758297060,,UA_1998_2025-09-19_PDX_SFO_0_0,-7,-7,1758290700,1758297060,5100,2580,2580,126,2580,false,129,10,0,119,1,129,2786400,"[UA_1595_2025-09-19_SFO_CMH_0_0, UA_1531_2025-09-19_SFO_MSP_0_0, UA_499_2025-09-19_SFO_BNA_0_0]",,0000
UA_1998_2025-09-19_PDX_SFO_0_0,1998PDX2025-09-19,4883,2025-09-19,PDX,SFO,1758300420,1758307200,UA_1027_2025-09-19_SFO_PDX_0_0,UA_1668_2025-09-19_SFO_PDX_0_0,-7,-7,1758300420,1758307200,2520,2580,2580,126,2580,false,124,11,0,113,62,124,2678400,,PDX,4883
UA_1668_2025-09-19_SFO_PDX_0_0,1668SFO2025-09-19,4883,2025-09-19,SFO,PDX,1758311700,1758318120,UA_1998_2025-09-19_PDX_SFO_0_0,UA_644_2025-09-19_PDX_SFO_0_0,-7,-7,1758311700,1758318120,2880,2580,2580,126,2580,false,126,12,0,114,0,126,2721600,"[UA_394_2025-09-19_SFO_SLC_0_0, UA_2448_2025-09-19_SFO_JAC_0_0, UA_255_2025-09-19_SFO_AUS_0_0]",SFO,4883
UA_644_2025-09-19_PDX_SFO_0_0,644PDX2025-09-19,4883,2025-09-19,PDX,SFO,1758321840,1758328500,UA_1668_2025-09-19_SFO_PDX_0_0,UA_499_2025-09-20_SFO_BNA_0_0,-7,-7,1758321840,1758328500,2520,2580,2580,126,2580,false,98,10,0,88,28,98,2116800,,PDX,4883
UA_499_2025-09-20_SFO_BNA_0_0,499SFO2025-09-20,4883,2025-09-20,SFO,BNA,1758384000,1758400140,UA_644_2025-09-19_PDX_SFO_0_0,MX_4883_2025-09-20_BNA_BNA_false,-7,-5,1758384000,1758400140,5100,2580,2580,126,2580,false,106,12,0,94,0,106,2289600,"[UA_1245_2025-09-20_SFO_BOI_0_0, UA_2380_2025-09-20_SFO_DTW_0_0, UA_1417_2025-09-20_SFO_SEA_0_0, UA_1517_2025-09-20_SFO_DFW_0_0]",SFO,4883
MX_4883_2025-09-20_BNA_BNA_false,MX_4883_2025-09-20_BNA_BNA_false,4883,2025-09-20,BNA,BNA,1758400140,1758421740,UA_499_2025-09-20_SFO_BNA_0_0,UA_611_2025-09-21_BNA_SFO_0_0,,,1758400140,1758421740,5100,5100,5100,,0,true,,,,,,,,,BNA,4883
UA_611_2025-09-21_BNA_SFO_0_0,611BNA2025-09-21,4883,2025-09-21,BNA,SFO,1758455100,1758472380,MX_4883_2025-09-20_BNA_BNA_false,UA_2448_2025-09-21_SFO_JAC_0_0,-5,-7,1758455100,1758472380,5100,2580,2580,126,2580,false,125,12,0,113,22,125,2700000,[UA_1716_2025-09-21_BNA_DEN_0_0],BNA,4883
UA_2448_2025-09-21_SFO_JAC_0_0,2448SFO2025-09-21,4883,2025-09-21,SFO,JAC,1758476640,1758484260,UA_611_2025-09-21_BNA_SFO_0_0,UA_2671_2025-09-21_JAC_DEN_0_0,-7,-6,1758476640,1758484260,2880,2580,2580,126,2580,false,107,10,0,97,0,107,2311200,"[UA_336_2025-09-21_SFO_STL_0_0, UA_255_2025-09-21_SFO_AUS_0_0, UA_1957_2025-09-21_SFO_ABQ_0_0]",SFO,4883
UA_2671_2025-09-21_JAC_DEN_0_0,2671JAC2025-09-21,4883,2025-09-21,JAC,DEN,1758487800,1758493560,UA_2448_2025-09-21_SFO_JAC_0_0,UA_1726_2025-09-21_DEN_DAY_0_0,-6,-6,1758487800,1758493560,2520,2580,2580,126,2580,false,114,12,0,102,101,114,2462400,,JAC,4883
UA_1726_2025-09-21_DEN_DAY_0_0,1726DEN2025-09-21,4883,2025-09-21,DEN,DAY,1758497400,1758507120,UA_2671_2025-09-21_JAC_DEN_0_0,,-6,-4,1758497400,1758507120,2880,2580,2580,126,2580,false,126,11,0,115,0,126,2721600,"[UA_640_2025-09-21_DEN_DFW_0_0, UA_1672_2025-09-21_DEN_SBA_0_0, UA_1300_2025-09-21_DEN_BNA_0_0]",DEN,4883
UA_1597_2025-09-19_DAY_DEN_0_0,1597DAY2025-09-19,4884,2025-09-19,DAY,DEN,1758288420,1758299700,,UA_221_2025-09-19_DEN_ELP_0_0,-4,-6,1758288420,1758299700,5100,2580,2580,126,2580,false,114,12,0,102,55,114,2462400,,,0000
UA_221_2025-09-19_DEN_ELP_0_0,221DEN2025-09-19,4884,2025-09-19,DEN,ELP,1758303900,1758310440,UA_1597_2025-09-19_DAY_DEN_0_0,UA_1894_2025-09-19_ELP_DEN_0_0,-6,-6,1758303900,1758310440,2880,2580,2580,126,2580,false,121,10,0,111,0,121,2613600,"[UA_401_2025-09-19_DEN_HDN_0_0, UA_1451_2025-09-19_DEN_GSP_0_0]",DEN,4884
UA_1894_2025-09-19_ELP_DEN_0_0,1894ELP2025-09-19,4884,2025-09-19,ELP,DEN,1758314100,1758321000,UA_221_2025-09-19_DEN_ELP_0_0,UA_1726_2025-09-19_DEN_DAY_0_0,-6,-6,1758314100,1758321000,2520,2580,2580,126,2580,false,121,10,0,111,89,121,2613600,,ELP,4884
UA_1726_2025-09-19_DEN_DAY_0_0,1726DEN2025-09-19,4884,2025-09-19,DEN,DAY,1758324600,1758334320,UA_1894_2025-09-19_ELP_DEN_0_0,UA_1597_2025-09-20_DAY_DEN_0_0,-6,-4,1758324600,1758334320,2880,2580,2580,126,2580,false,116,12,0,104,0,116,2505600,"[UA_2285_2025-09-19_DEN_AUS_0_0, UA_723_2025-09-19_DEN_GTF_0_0, UA_1669_2025-09-19_DEN_BUR_0_0, UA_616_2025-09-19_DEN_CLT_0_0, UA_1094_2025-09-19_DEN_YYZ_0_0]",DEN,4884
UA_1597_2025-09-20_DAY_DEN_0_0,1597DAY2025-09-20,4884,2025-09-20,DAY,DEN,1758374820,1758386100,UA_1726_2025-09-19_DEN_DAY_0_0,UA_1183_2025-09-20_DEN_GTF_0_0,-4,-6,1758374820,1758386100,5100,2580,2580,126,2580,false,104,9,0,95,70,104,2246400,,DAY,4884
UA_1183_2025-09-20_DEN_GTF_0_0,1183DEN2025-09-20,4884,2025-09-20,DEN,GTF,1758390120,1758397020,UA_1597_2025-09-20_DAY_DEN_0_0,UA_1965_2025-09-20_GTF_DEN_0_0,-6,-6,1758390120,1758397020,2880,2580,2580,126,2580,false,116,11,0,105,0,116,2505600,"[UA_493_2025-09-20_DEN_MTJ_0_0, UA_1121_2025-09-20_DEN_MSP_0_0, UA_275_2025-09-20_DEN_PNS_0_0]",DEN,4884
UA_1965_2025-09-20_GTF_DEN_0_0,1965GTF2025-09-20,4884,2025-09-20,GTF,DEN,1758400500,1758407580,UA_1183_2025-09-20_DEN_GTF_0_0,UA_1351_2025-09-20_DEN_FAR_0_0,-6,-6,1758400500,1758407580,2520,2580,2580,126,2580,false,116,12,0,104,99,116,2505600,,GTF,4884
UA_1351_2025-09-20_DEN_FAR_0_0,1351DEN2025-09-20,4884,2025-09-20,DEN,FAR,1758411600,1758418260,UA_1965_2025-09-20_GTF_DEN_0_0,UA_2001_2025-09-21_FAR_DEN_0_0,-6,-5,1758411600,1758418260,2880,2580,2580,126,2580,false,121,7,0,114,0,121,2613600,"[UA_616_2025-09-20_DEN_CLT_0_0, UA_1726_2025-09-20_DEN_DAY_0_0, UA_1300_2025-09-20_DEN_BNA_0_0]",DEN,4884
UA_2001_2025-09-21_FAR_DEN_0_0,2001FAR2025-09-21,4884,2025-09-21,FAR,DEN,1758463200,1758470520,UA_1351_2025-09-20_DEN_FAR_0_0,UA_2111_2025-09-21_DEN_MEM_0_0,-5,-6,1758463200,1758470520,5100,2580,2580,126,2580,false,110,7,0,103,83,110,2376000,,FAR,4884
UA_2111_2025-09-21_DEN_MEM_0_0,2111DEN2025-09-21,4884,2025-09-21,DEN,MEM,1758474120,1758482280,UA_2001_2025-09-21_FAR_DEN_0_0,UA_1906_2025-09-21_MEM_DEN_0_0,-6,-5,1758474120,1758482280,2880,2580,2580,126,2580,false,110,10,0,100,0,110,2376000,"[UA_401_2025-09-21_DEN_HDN_0_0, UA_456_2025-09-21_DEN_AUS_0_0, UA_2154_2025-09-21_DEN_BUR_0_0]",DEN,4884
UA_1906_2025-09-21_MEM_DEN_0_0,1906MEM2025-09-21,4884,2025-09-21,MEM,DEN,1758486000,1758495240,UA_2111_2025-09-21_DEN_MEM_0_0,UA_1300_2025-09-21_DEN_BNA_0_0,-5,-6,1758486000,1758495240,2520,2580,2580,126,2580,false,127,11,0,116,35,127,2743200,,MEM,4884
UA_1300_2025-09-21_DEN_BNA_0_0,1300DEN2025-09-21,4884,2025-09-21,DEN,BNA,1758498900,1758508500,UA_1906_2025-09-21_MEM_DEN_0_0,MX_4884_2025-09-21_BNA_BNA_false,-6,-5,1758498900,1758508500,2880,2580,2580,126,2580,false,123,11,0,112,0,123,2656800,"[UA_640_2025-09-21_DEN_DFW_0_0, UA_1672_2025-09-21_DEN_SBA_0_0, UA_1726_2025-09-21_DEN_DAY_0_0]",DEN,4884
MX_4884_2025-09-21_BNA_BNA_false,MX_4884_2025-09-21_BNA_BNA_false,4884,2025-09-21,BNA,BNA,1758508500,1758530100,UA_1300_2025-09-21_DEN_BNA_0_0,,,,1758508500,1758530100,5100,5100,5100,,0,true,,,,,,,,,BNA,4884
UA_275_2025-09-19_DEN_DFW_0_0,275DEN2025-09-19,4888,2025-09-19,DEN,DFW,1758289560,1758297000,,UA_358_2025-09-19_DFW_IAD_0_0,-6,-5,1758289560,1758297000,5100,2580,2580,126,2580,false,105,11,0,94,4,105,2268000,"[UA_1451_2025-09-19_DEN_GSP_0_0, UA_1186_2025-09-19_DEN_RNO_0_0, UA_397_2025-09-19_DEN_SJC_0_0]",,0000
UA_358_2025-09-19_DFW_IAD_0_0,358DFW2025-09-19,4888,2025-09-19,DFW,IAD,1758301800,1758312720,UA_275_2025-09-19_DEN_DFW_0_0,UA_2081_2025-09-19_IAD_ATL_0_0,-5,-4,1758301800,1758312720,2520,2580,2580,126,2580,false,122,12,0,110,47,122,2635200,,DFW,4888
UA_2081_2025-09-19_IAD_ATL_0_0,2081IAD2025-09-19,4888,2025-09-19,IAD,ATL,1758318300,1758325080,UA_358_2025-09-19_DFW_IAD_0_0,MX_4888_2025-09-19_ATL_ATL_false,-4,-4,1758318300,1758325080,2880,2580,2580,126,2580,false,116,12,0,104,1,116,2505600,,IAD,4888
MX_4888_2025-09-19_ATL_ATL_false,MX_4888_2025-09-19_ATL_ATL_false,4888,2025-09-19,ATL,ATL,1758325080,1758353880,UA_2081_2025-09-19_IAD_ATL_0_0,UA_632_2025-09-20_ATL_IAD_0_0,,,1758325080,1758353880,5100,5100,5100,,0,true,,,,,,,,,ATL,4888
UA_632_2025-09-20_ATL_IAD_0_0,632ATL2025-09-20,4888,2025-09-20,ATL,IAD,1758375300,1758381840,MX_4888_2025-09-19_ATL_ATL_false,UA_1840_2025-09-20_IAD_DFW_0_0,-4,-4,1758375300,1758381840,5100,2580,2580,126,2580,false,97,9,0,88,50,97,2095200,,ATL,4888
UA_1840_2025-09-20_IAD_DFW_0_0,1840IAD2025-09-20,4888,2025-09-20,IAD,DFW,1758386880,1758398640,UA_632_2025-09-20_ATL_IAD_0_0,UA_2682_2025-09-20_DFW_IAH_0_0,-4,-5,1758386880,1758398640,2880,2580,2580,126,2580,false,96,10,0,86,2,96,2073600,,IAD,4888
UA_2682_2025-09-20_DFW_IAH_0_0,2682DFW2025-09-20,4888,2025-09-20,DFW,IAH,1758402000,1758406440,UA_1840_2025-09-20_IAD_DFW_0_0,UA_1533_2025-09-20_IAH_AUS_0_0,-5,-5,1758402000,1758406440,2520,2580,2580,126,2580,false,58,9,0,49,31,58,1252800,[UA_1609_2025-09-20_DFW_IAH_0_0],DFW,4888
UA_1533_2025-09-20_IAH_AUS_0_0,1533IAH2025-09-20,4888,2025-09-20,IAH,AUS,1758411180,1758414960,UA_2682_2025-09-20_DFW_IAH_0_0,UA_220_2025-09-21_AUS_IAH_0_0,-5,-5,1758411180,1758414960,2880,2580,2580,126,2580,false,88,10,0,78,0,88,1900800,"[UA_313_2025-09-20_IAH_YYZ_0_0, UA_2352_2025-09-20_IAH_IAD_0_0, UA_465_2025-09-20_IAH_IND_0_0]",IAH,4888
UA_220_2025-09-21_AUS_IAH_0_0,220AUS2025-09-21,4888,2025-09-21,AUS,IAH,1758450600,1758454020,UA_1533_2025-09-20_IAH_AUS_0_0,UA_794_2025-09-21_IAH_MAF_0_0,-5,-5,1758450600,1758454020,5100,2580,2580,126,2580,false,122,10,0,112,119,122,2635200,[UA_1878_2025-09-21_AUS_ORD_0_0],AUS,4888
UA_794_2025-09-21_IAH_MAF_0_0,794IAH2025-09-21,4888,2025-09-21,IAH,MAF,1758457200,1758462600,UA_220_2025-09-21_AUS_IAH_0_0,UA_1737_2025-09-21_MAF_IAH_0_0,-5,-5,1758457200,1758462600,2880,2580,2580,126,2580,false,21,4,0,17,0,21,453600,"[UA_2242_2025-09-21_IAH_SLC_0_0, UA_2118_2025-09-21_IAH_BJX_0_0, UA_1060_2025-09-21_IAH_MEX_0_0, UA_1594_2025-09-21_IAH_DFW_0_0]",IAH,4888
UA_1737_2025-09-21_MAF_IAH_0_0,1737MAF2025-09-21,4888,2025-09-21,MAF,IAH,1758465960,1758471300,UA_794_2025-09-21_IAH_MAF_0_0,UA_1823_2025-09-21_IAH_SLC_0_0,-5,-5,1758465960,1758471300,2520,2580,2580,126,2580,false,46,5,0,41,31,46,993600,,MAF,4888
UA_1823_2025-09-21_IAH_SLC_0_0,1823IAH2025-09-21,4888,2025-09-21,IAH,SLC,1758475800,1758487320,UA_1737_2025-09-21_MAF_IAH_0_0,UA_2198_2025-09-21_SLC_IAH_0_0,-5,-6,1758475800,1758487320,2880,2580,2580,126,2580,false,118,12,0,106,0,118,2548800,"[UA_2242_2025-09-21_IAH_SLC_0_0, UA_2118_2025-09-21_IAH_BJX_0_0, UA_1455_2025-09-21_IAH_SAT_0_0, UA_1594_2025-09-21_IAH_DFW_0_0]",IAH,4888
UA_2198_2025-09-21_SLC_IAH_0_0,2198SLC2025-09-21,4888,2025-09-21,SLC,IAH,1758492600,1758503640,UA_1823_2025-09-21_IAH_SLC_0_0,UA_429_2025-09-21_IAH_MEX_0_0,-6,-5,1758492600,1758503640,2520,2580,2580,126,2580,false,125,11,0,114,28,125,2700000,[UA_2659_2025-09-21_SLC_IAH_0_0],SLC,4888
UA_429_2025-09-21_IAH_MEX_0_0,429IAH2025-09-21,4888,2025-09-21,IAH,MEX,1758509160,1758517800,UA_2198_2025-09-21_SLC_IAH_0_0,,-5,-6,1758509160,1758517800,2880,3120,3120,126,2580,false,97,6,0,91,0,97,2095200,"[UA_1475_2025-09-21_IAH_SAT_0_0, UA_1794_2025-09-21_IAH_MEM_0_0]",IAH,4888
UA_1760_2025-09-19_AUS_EWR_0_0,1760AUS2025-09-19,4889,2025-09-19,AUS,EWR,1758280080,1758293940,,UA_1360_2025-09-19_EWR_BNA_0_0,-5,-4,1758280080,1758293940,5100,2580,2580,126,2580,false,122,12,0,110,11,122,2635200,[UA_220_2025-09-19_AUS_IAH_0_0],,0000
UA_1360_2025-09-19_EWR_BNA_0_0,1360EWR2025-09-19,4889,2025-09-19,EWR,BNA,1758297540,1758306120,UA_1760_2025-09-19_AUS_EWR_0_0,UA_264_2025-09-19_BNA_EWR_0_0,-4,-5,1758297540,1758306120,2880,2580,2580,126,2580,false,125,12,0,113,1,125,2700000,,EWR,4889
UA_264_2025-09-19_BNA_EWR_0_0,264BNA2025-09-19,4889,2025-09-19,BNA,EWR,1758310020,1758318300,UA_1360_2025-09-19_EWR_BNA_0_0,UA_2856_2025-09-19_EWR_DFW_0_0,-5,-4,1758310020,1758318300,2520,2580,2580,126,2580,false,121,11,0,110,56,121,2613600,[UA_2142_2025-09-19_BNA_SFO_0_0],BNA,4889
UA_2856_2025-09-19_EWR_DFW_0_0,2856EWR2025-09-19,4889,2025-09-19,EWR,DFW,1758324960,1758338880,UA_264_2025-09-19_BNA_EWR_0_0,MX_4889_2025-09-19_DFW_DFW_false,-4,-5,1758324960,1758338880,2880,2580,2580,126,2580,false,105,11,0,94,0,105,2268000,,EWR,4889
MX_4889_2025-09-19_DFW_DFW_false,MX_4889_2025-09-19_DFW_DFW_false,4889,2025-09-19,DFW,DFW,1758338880,1758342480,UA_2856_2025-09-19_EWR_DFW_0_0,UA_1847_2025-09-20_DFW_EWR_0_0,,,1758338880,1758342480,5100,5100,5100,,0,true,,,,,,,,,DFW,4889
UA_1847_2025-09-20_DFW_EWR_0_0,1847DFW2025-09-20,4889,2025-09-20,DFW,EWR,1758369600,1758382140,MX_4889_2025-09-19_DFW_DFW_false,UA_598_2025-09-20_EWR_SAV_0_0,-5,-4,1758369600,1758382140,5100,2580,2580,126,2580,false,105,11,0,94,14,105,2268000,,DFW,4889
UA_598_2025-09-20_EWR_SAV_0_0,598EWR2025-09-20,4889,2025-09-20,EWR,SAV,1758387600,1758395940,UA_1847_2025-09-20_DFW_EWR_0_0,UA_2074_2025-09-20_SAV_EWR_0_0,-4,-4,1758387600,1758395940,2880,2580,2580,126,2580,false,122,11,0,111,0,122,2635200,,EWR,4889
